1996.0428722809856, 92.87671232876713
1997.025135348631, 61.315068493150704
1998.0140569909254, 56.38356164383565
1999.044779685182, 38.63013698630141
1999.9865980771824, 25.315068493150868
2002.0140724042926, 33.94520547945214
2003.0000963335453, 17.424657534246712
2003.9912375007225, 21.369863013698712
2004.8878022464983, 7.068493150685029
2005.9261699709073, 19.890410958904216
2006.913858543822, 10.027397260274054
2007.9945205479453, 12.000000000000188
2008.9881278538812, 25.808219178082386
2009.891474481244, 38.63013698630154
2011.0656031443268, 54.410958904109734
2012.055018014373, 51.452054794520734
2012.963913453943, 86.46575342465769
2014.1426044737298, 120.49315068493166
2015.0517465271757, 156.49315068493166
2015.9934416122383, 142.68493150684952
2016.9401922817563, 149.0958904109591
2017.9753540257789, 149.0958904109591
2018.9259272103732, 170.79452054794538
